_id,title,link,source,bias_reason,factual,mudslinging,omission of source,opinion statements presented as fact,sensationalism,spin,factual_true,mudslinging_true,omission of source_true,opinion statements presented as fact_true,sensationalism_true,spin_true
67474e7137dcf34d00f3a647,Targeted operation to be launched in Balochistan: CM Bugti,https://www.thenews.com.pk/latest/1254930-targeted-operation-to-be-launched-in-balochistan-cm-bugti,The_News_International,"The article reports on a planned military operation in Balochistan, quoting government officials and providing details of the Apex Committee meeting.  It presents information from multiple sources, including the Prime Minister's Office and the Chief of Army Staff, without overt bias. The reporting is largely descriptive and avoids subjective language, focusing on factual details of the planned operation and related government actions. While the article notes the surge in terror attacks, it does so factually and within the context of the planned response. There is no evidence of spin, sensationalism, mudslinging, opinion presented as fact, or omission of source. The article maintains an objective tone and accurately reflects the statements made by officials.",1,0,0,0,0,0,,,,,,
67474e7137dcf34d00f3a648,Belarusian minister admires Pakistani handcrafted rickshaw,https://www.thenews.com.pk/latest/1254912-belarusian-leader-admires-pakistani-handcrafted-rickshaw,The_News_International,"The article presents a neutral account of a Belarusian minister admiring a Pakistani rickshaw at a business forum.  It provides factual details about the event, including the names of individuals involved, and accurately reports the expressions of interest in potential trade opportunities. There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source. The language used is objective and descriptive, and the claims are supported by the context of the event.",1,0,0,0,0,0,,,,,,
67474e7137dcf34d00f3a649,Punjab announces relaxing smog restrictions as air quality improves,https://www.thenews.com.pk/latest/1254918-punjab-announces-relaxing-smog-restrictions-as-air-quality-improves,The_News_International,"The article presents objective information about the relaxation of smog restrictions in Punjab, supported by data such as AQI levels and government notifications.  It cites credible sources like the DG Environment and the WHO, and avoids subjective language or unsupported claims. The article reports on both the improvement in air quality and the continuing challenges, offering a balanced perspective.",1,0,0,0,0,0,,,,,,
67474e7137dcf34d00f3a64a,"Islamabad, Pindi admins extend closure of educational institutions",https://www.thenews.com.pk/latest/1254917-islamabad-pindi-admins-extend-closure-of-educational-institutions,The_News_International,"The article presents factual information about the closure of educational institutions in Islamabad and Rawalpindi due to ongoing protests.  It attributes information to official sources such as the Islamabad administration, Rawalpindi's deputy commissioner, and the All Pakistan Private Schools Management Association. The article avoids subjective language and presents events objectively.",1,0,0,0,0,0,,,,,,
67474e7137dcf34d00f3a64b,Bokhari terms PTI protest 'May 9 Part-II' after cop killed in clashes,https://www.thenews.com.pk/latest/1254887-bokhari-terms-pti-protest-may-9-part-ii-after-cop-killed-in-clashes,The_News_International,"The article uses strong, emotive language such as ""violent"", ""do-and-die"", and ""May 9 Part II"" to describe the PTI protests, which may exaggerate the situation and frame the protestors in a negative light.  The statement that the PTI is pursuing an agenda of ""violence"" and ""politics of dead bodies"" is a strong accusation without providing detailed evidence or objective facts to support it.  Similarly, the minister's claim that the PTI is ""attacking the state"" while simultaneously wanting to negotiate is presented as fact without substantial evidence, and constitutes mudslinging.  While the article presents both sides of the story, the strong accusations made against the PTI without sufficient evidence indicate a bias.",0,1,0,0,0,1,,,,,,
67474e7137dcf34d00f3a64c,Belarus President Lukashenko lands in Islamabad on three-day official visit,https://www.thenews.com.pk/latest/1254879-belarus-president-lukashenko-lands-in-islamabad-on-three-day-official-visit,The_News_International,"The article presents a neutral account of Belarusian President Lukashenko's visit to Islamabad, including details of the meetings, agreements, and the accompanying business delegation.  It also mentions the political context of the visit, namely the PTI protests, without taking sides or using biased language. The article reports facts without subjective interpretation or emotional language, meeting the criteria for factual reporting.",1,0,0,0,0,0,,,,,,
67474e7137dcf34d00f3a64d,JCP nominates nine judges for constitutional benches in SHC,https://www.thenews.com.pk/latest/1254862-jcp-nominates-nine-judges-for-constitutional-benches-in-shc,The_News_International,"The article presents objective information regarding the Judicial Commission of Pakistan's nomination of judges for constitutional benches in the Sindh High Court.  It reports on the meeting, the votes, the names of the judges involved, and the dissenting opinions without employing subjective language, unsupported claims, or sensationalism.  The reporting includes details about the meeting's attendees and the procedures followed.  The information is presented neutrally, without any attempt to manipulate the reader's perception or promote a particular viewpoint.",1,0,0,0,0,0,,,,,,
67474e7137dcf34d00f3a64e,Bushra Bibi says will keep protesting until Imran Khan's release,https://www.thenews.com.pk/latest/1254829-not-just-about-my-husband-bushra-bibi-urges-pti-protesters-to-continue-march,The_News_International,"The article presents a neutral report of Bushra Bibi's statement and the PTI protests, focusing on verifiable facts like the location of protests, the demands of the protesters, and direct quotes from Bushra Bibi.  It does not employ subjective language, sensationalism, or personal attacks. The reporting is objective and attributes information clearly.",1,0,0,0,0,0,,,,,,
67474e7137dcf34d00f3a64f,Islamabad couple poses in bizarre wedding photoshoot amid PTI protest,https://www.thenews.com.pk/latest/1254823-islamabad-couple-poses-in-bizarre-wedding-photoshoot-amid-pti-protest,The_News_International,"The article presents the events in a neutral and objective manner. It describes the wedding photoshoot, the context of the PTI protests, and the reactions to the photos without expressing any subjective opinions or using biased language.  The article provides context and details of the situation without taking sides or sensationalizing the event.",1,0,0,0,0,0,,,,,,
67474e7137dcf34d00f3a650,Winter vacations to begin on Dec 20 in Punjab,https://www.thenews.com.pk/latest/1254813-winter-vacations-to-begin-on-dec-20-in-punjab,The_News_International,"The article reports on the announcement of winter school vacations in Punjab and the postponement of exams in Rawalpindi, citing official sources.  It presents the information objectively without using subjective language, sensationalism, or any other form of bias. The article is factual and neutral in its reporting.",1,0,0,0,0,0,,,,,,
67474e7137dcf34d00f3a651,Lahore remains Pakistan's most polluted city despite drop in AQI,https://www.thenews.com.pk/latest/1254776-lahore-remains-pakistans-most-polluted-city-despite-drop-in-aqi,The_News_International,"The article presents objective information about Lahore's air quality, supported by data from sources like IQAir and the WHO.  It cites specific AQI measurements, mentions the impact of weather patterns, and highlights the health consequences of air pollution.  There's no evidence of spin, sensationalism, mudslinging, or omission of sources.  The article presents the information neutrally, without subjective opinions or emotional language.",1,0,0,0,0,0,,,,,,
